Title: Ground-based near-UV observations of 15 transiting exoplanets: Constraints on their atmospheres and no evidence for asymmetrical transits
Authors: Turner et al. 2016 (jt6an@virginia.edu)
Table: Table 3 (Photometry of all our light curves)
================================================================================
Byte-by-byte Description of file: datafile.txt
--------------------------------------------------------------------------------
   Bytes Format Units Label    Explanations
--------------------------------------------------------------------------------
   1-  9 A9    		      	Planet Name         
CoRoT-1b  Bessell-U 2456268.8916210 0.997401700 0.004727300 549.043  768.729 1.229917 
CoRoT-1b  Bessell-U 2456268.8924360 0.997653400 0.004767200 548.776  768.155 1.230250 
CoRoT-1b  Bessell-U 2456268.8932510 0.995690700 0.004740600 549.389  768.475 1.230617 
CoRoT-1b  Bessell-U 2456268.8940650 1.001315200 0.004753900 549.481  768.716 1.231016 
CoRoT-1b  Bessell-U 2456268.8948800 1.000663900 0.004740600 548.999  768.710 1.231450 
CoRoT-1b  Bessell-U 2456268.8956950 0.997889700 0.004740600 549.017  768.597 1.231918 
CoRoT-1b  Bessell-U 2456268.8965100 0.995645300 0.004740600 549.727  769.275 1.232420 
CoRoT-1b  Bessell-U 2456268.8973240 0.995674500 0.004714100 549.864  768.592 1.232956 
CoRoT-1b  Bessell-U 2456268.8981390 0.998827700 0.004740600 548.932  768.301 1.233526 
CoRoT-1b  Bessell-U 2456268.8989540 0.997134500 0.004780500 549.320  768.462 1.234130 
CoRoT-1b  Bessell-U 2456268.8997680 0.992088700 0.004727300 548.884  768.700 1.234768 
CoRoT-1b  Bessell-U 2456268.9005830 0.997264900 0.004753900 549.802  768.996 1.235440 
CoRoT-1b  Bessell-U 2456268.9013980 1.000797600 0.004780500 549.539  768.865 1.236148 
CoRoT-1b  Bessell-U 2456268.9022130 0.994844800 0.004780500 548.411  768.371 1.236889 
CoRoT-1b  Bessell-U 2456268.9030270 0.998239400 0.004780500 549.419  768.426 1.237666 
CoRoT-1b  Bessell-U 2456268.9038420 0.992577900 0.004753900 549.118  768.491 1.238477 
CoRoT-1b  Bessell-U 2456268.9046570 1.001395200 0.004793700 549.703  768.375 1.239321 
CoRoT-1b  Bessell-U 2456268.9054720 0.997584900 0.004780500 549.542  768.608 1.240202 
CoRoT-1b  Bessell-U 2456268.9062870 0.995864300 0.004807000 548.540  768.845 1.241118 
CoRoT-1b  Bessell-U 2456268.9071010 0.993796800 0.004846800 549.370  768.443 1.242070 
CoRoT-1b  Bessell-U 2456268.9079160 0.999361600 0.004793700 549.051  768.176 1.243056 
CoRoT-1b  Bessell-U 2456268.9087310 0.992358500 0.004767200 549.567  769.218 1.244078 
CoRoT-1b  Bessell-U 2456268.9095460 0.995590900 0.004807000 549.320  768.557 1.245136 
CoRoT-1b  Bessell-U 2456268.9103610 0.999595900 0.004793700 549.492  768.542 1.246230 
CoRoT-1b  Bessell-U 2456268.9111750 0.995611500 0.004820300 549.324  768.448 1.247358 
CoRoT-1b  Bessell-U 2456268.9119900 0.995147700 0.004767200 548.825  767.905 1.248523 
CoRoT-1b  Bessell-U 2456268.9128050 0.994978500 0.004780500 549.359  768.438 1.249725 
CoRoT-1b  Bessell-U 2456268.9136200 0.994762600 0.004807000 549.719  768.510 1.250963 
CoRoT-1b  Bessell-U 2456268.9144340 1.000071100 0.004846800 549.299  768.514 1.252238 
CoRoT-1b  Bessell-U 2456268.9152490 0.996478300 0.004860100 549.598  768.819 1.253550 
CoRoT-1b  Bessell-U 2456268.9160640 0.993503500 0.004767200 549.449  768.237 1.254899 
CoRoT-1b  Bessell-U 2456268.9168790 0.994874800 0.004820300 548.885  768.557 1.256283 
CoRoT-1b  Bessell-U 2456268.9176930 1.001220000 0.004820300 549.699  768.438 1.257706 
CoRoT-1b  Bessell-U 2456268.9185080 0.995208500 0.004820300 549.046  768.516 1.259167 
CoRoT-1b  Bessell-U 2456268.9193230 0.998011300 0.004873400 550.345  768.521 1.260666 
CoRoT-1b  Bessell-U 2456268.9201380 0.996450800 0.004913200 549.543  768.577 1.262203 
CoRoT-1b  Bessell-U 2456268.9209530 0.998402600 0.004846800 549.119  768.516 1.263778 
CoRoT-1b  Bessell-U 2456268.9217670 0.996680900 0.005298300 549.355  768.301 1.265389 
CoRoT-1b  Bessell-U 2456268.9225820 1.001971500 0.004992900 548.731  768.333 1.267041 
CoRoT-1b  Bessell-U 2456268.9233970 0.995919100 0.004793700 549.628  768.414 1.268732 
CoRoT-1b  Bessell-U 2456268.9242120 1.001080600 0.004860100 550.026  768.530 1.270462 
CoRoT-1b  Bessell-U 2456268.9250270 0.994065900 0.004846800 548.671  768.408 1.272232 
CoRoT-1b  Bessell-U 2456268.9258410 0.998177400 0.004913200 549.184  767.958 1.274042 
CoRoT-1b  Bessell-U 2456268.9266560 0.992816400 0.004807000 548.610  767.932 1.275891 
CoRoT-1b  Bessell-U 2456268.9274710 0.997521100 0.004846800 549.513  768.370 1.277781 
CoRoT-1b  Bessell-U 2456268.9282860 0.993119000 0.005006200 549.685  768.024 1.279711 
CoRoT-1b  Bessell-U 2456268.9291010 0.994606900 0.004833600 548.927  768.441 1.281683 
CoRoT-1b  Bessell-U 2456268.9299150 0.993780500 0.004820300 549.158  768.322 1.283692 
CoRoT-1b  Bessell-U 2456268.9307300 0.999890700 0.004992900 548.884  768.529 1.285746 
CoRoT-1b  Bessell-U 2456268.9315450 0.995283800 0.004900000 549.282  768.510 1.287842 
CoRoT-1b  Bessell-U 2456268.9323600 0.995104700 0.004886700 549.632  768.387 1.289979 
CoRoT-1b  Bessell-U 2456268.9331740 0.999090800 0.004886700 548.827  768.751 1.292159 
CoRoT-1b  Bessell-U 2456268.9339890 0.998285800 0.004860100 549.144  767.997 1.294382 
CoRoT-1b  Bessell-U 2456268.9348040 0.994168700 0.004886700 549.497  768.697 1.296645 
CoRoT-1b  Bessell-U 2456268.9356180 0.995679600 0.005019500 549.508  768.052 1.298954 
CoRoT-1b  Bessell-U 2456268.9364330 1.000365800 0.004939800 548.966  768.329 1.301308 
CoRoT-1b  Bessell-U 2456268.9372480 1.000075600 0.004913200 548.770  768.475 1.303705 
CoRoT-1b  Bessell-U 2456268.9380630 0.996241600 0.004846800 549.558  768.478 1.306147 
CoRoT-1b  Bessell-U 2456268.9388770 0.996408100 0.004860100 549.625  768.254 1.308630 
CoRoT-1b  Bessell-U 2456268.9396920 0.999262800 0.004886700 548.947  768.361 1.311162 
CoRoT-1b  Bessell-U 2456268.9405070 0.998474000 0.004846800 549.064  768.301 1.313740 
CoRoT-1b  Bessell-U 2456268.9413210 0.988180900 0.004833600 548.644  768.100 1.316364 
CoRoT-1b  Bessell-U 2456268.9421360 0.992721400 0.004900000 549.827  768.296 1.319035 
CoRoT-1b  Bessell-U 2456268.9429510 0.992416700 0.005006200 549.539  768.034 1.321753 
CoRoT-1b  Bessell-U 2456268.9437660 0.995969600 0.004953100 548.666  768.454 1.324518 
CoRoT-1b  Bessell-U 2456268.9445810 0.990958800 0.004926500 549.198  768.355 1.327331 
CoRoT-1b  Bessell-U 2456268.9453960 0.992560100 0.004926500 548.640  767.727 1.330192 
CoRoT-1b  Bessell-U 2456268.9462110 0.995236900 0.004913200 549.073  768.892 1.333102 
CoRoT-1b  Bessell-U 2456268.9470250 0.991025300 0.004900000 549.190  768.498 1.336058 
CoRoT-1b  Bessell-U 2456268.9478400 0.989396600 0.004886700 548.846  768.089 1.339067 
CoRoT-1b  Bessell-U 2456268.9486550 0.990150100 0.004992900 548.827  768.012 1.342127 
CoRoT-1b  Bessell-U 2456268.9494700 0.987084400 0.004913200 549.148  768.022 1.345237 
CoRoT-1b  Bessell-U 2456268.9502850 0.988199500 0.004926500 549.470  768.479 1.348399 
CoRoT-1b  Bessell-U 2456268.9510990 0.985738200 0.004979600 548.503  767.809 1.351613 
CoRoT-1b  Bessell-U 2456268.9519140 0.986645900 0.004926500 548.759  768.662 1.354879 
CoRoT-1b  Bessell-U 2456268.9527290 0.981829900 0.004913200 548.883  767.797 1.358199 
CoRoT-1b  Bessell-U 2456268.9535440 0.980914900 0.004886700 549.112  768.160 1.361567 
CoRoT-1b  Bessell-U 2456268.9543590 0.981683400 0.004886700 548.675  767.891 1.364998 
CoRoT-1b  Bessell-U 2456268.9551760 0.978981800 0.004900000 549.454  768.669 1.368485 
CoRoT-1b  Bessell-U 2456268.9559910 0.972769500 0.004873400 548.487  767.521 1.372023 
CoRoT-1b  Bessell-U 2456268.9568060 0.978169000 0.004953100 549.265  767.896 1.375616 
CoRoT-1b  Bessell-U 2456268.9576200 0.976153500 0.004926500 549.423  768.264 1.379266 
CoRoT-1b  Bessell-U 2456268.9584350 0.984456800 0.004953100 548.127  767.807 1.382973 
CoRoT-1b  Bessell-U 2456268.9592500 0.983927800 0.005006200 548.877  767.911 1.386738 
CoRoT-1b  Bessell-U 2456268.9600640 0.974894700 0.005962300 549.300  768.476 1.390562 
CoRoT-1b  Bessell-U 2456268.9608790 0.972646800 0.006095100 549.444  767.512 1.394440 
CoRoT-1b  Bessell-U 2456268.9616940 0.970518000 0.005949000 548.922  768.532 1.398384 
CoRoT-1b  Bessell-U 2456268.9625090 0.970536300 0.005285100 548.599  768.435 1.402388 
CoRoT-1b  Bessell-U 2456268.9633240 0.979140700 0.005471000 548.507  767.944 1.406453 
CoRoT-1b  Bessell-U 2456268.9641390 0.977458300 0.005391300 548.444  768.100 1.410582 
CoRoT-1b  Bessell-U 2456268.9649530 0.973555700 0.005205400 548.975  768.352 1.414773 
CoRoT-1b  Bessell-U 2456268.9657680 0.978237800 0.004992900 549.230  768.596 1.419028 
CoRoT-1b  Bessell-U 2456268.9665830 0.977583400 0.004953100 548.752  767.628 1.423348 
CoRoT-1b  Bessell-U 2456268.9673980 0.973305300 0.005112400 548.806  768.021 1.427727 
CoRoT-1b  Bessell-U 2456268.9682120 0.973849900 0.005006200 548.247  767.906 1.432178 
CoRoT-1b  Bessell-U 2456268.9690270 0.969047300 0.005099100 548.943  767.929 1.436697 
CoRoT-1b  Bessell-U 2456268.9698420 0.975274600 0.005723300 549.202  767.580 1.441285 
CoRoT-1b  Bessell-U 2456268.9706560 0.981410100 0.007701800 548.576  767.910 1.445941 
CoRoT-1b  Bessell-U 2456268.9714710 0.962635000 0.006267700 548.515  768.878 1.450660 
CoRoT-1b  Bessell-U 2456268.9722860 0.985202700 0.008511900 548.632  768.727 1.455457 
CoRoT-1b  Bessell-U 2456268.9731000 0.969807700 0.010862200 547.486  768.884 1.460326 
CoRoT-1b  Bessell-U 2456268.9739150 0.977307000 0.012402600 547.991  768.521 1.465261 
CoRoT-1b  Bessell-U 2456268.9747290 0.964278700 0.010477200 546.450  767.847 1.470277 
CoRoT-1b  Bessell-U 2456268.9755440 0.973619500 0.012283100 547.039  767.751 1.475368 
CoRoT-1b  Bessell-U 2456268.9763590 0.960897800 0.012216700 548.304  767.983 1.480535 
CoRoT-1b  Bessell-U 2456268.9771740 0.985297600 0.015031900 547.113  768.505 1.485779 
CoRoT-1b  Bessell-U 2456268.9779890 0.976630700 0.010025700 548.323  767.966 1.491101 
CoRoT-1b  Bessell-U 2456268.9794090 0.981591500 0.011194200 548.532  768.352 1.501348 
CoRoT-1b  Bessell-U 2456268.9804550 0.968948200 0.009534300 548.126  767.913 1.508499 
CoRoT-1b  Bessell-U 2456268.9825480 0.965305000 0.010424000 548.142  768.546 1.515779 
CoRoT-1b  Bessell-U 2456268.9835940 0.971310000 0.008472000 548.488  768.674 1.523198 
CoRoT-1b  Bessell-U 2456268.9846400 0.971796800 0.004807000 548.328  767.862 1.530769 
CoRoT-1b  Bessell-U 2456268.9856860 0.966433900 0.004289100 547.601  767.901 1.538477 
CoRoT-1b  Bessell-U 2456268.9867330 0.975127300 0.004275800 548.262  768.398 1.546332 
CoRoT-1b  Bessell-U 2456268.9877790 0.971285700 0.004329000 547.835  768.447 1.554348 
CoRoT-1b  Bessell-U 2456268.9888250 0.969404400 0.004329000 548.094  768.191 1.562510 
CoRoT-1b  Bessell-U 2456268.9898710 0.972952900 0.004461800 548.524  768.289 1.570838 
CoRoT-1b  Bessell-U 2456268.9909180 0.972557600 0.004541400 547.554  767.761 1.579318 
CoRoT-1b  Bessell-U 2456268.9919640 0.972395400 0.004594500 547.488  766.220 1.587971 
CoRoT-1b  Bessell-U 2456268.9930100 0.972856500 0.004435200 547.295  767.870 1.596783 
CoRoT-1b  Bessell-U 2456268.9940560 0.973248400 0.004421900 547.842  768.094 1.605766 
CoRoT-1b  Bessell-U 2456268.9951020 0.968042500 0.004461800 548.034  768.529 1.614934 
CoRoT-1b  Bessell-U 2456268.9961490 0.969266600 0.004435200 547.943  767.849 1.624271 
CoRoT-1b  Bessell-U 2456268.9971950 0.968414100 0.004461800 547.872  768.807 1.633791 
CoRoT-1b  Bessell-U 2456268.9982410 0.975312900 0.004448500 547.527  767.823 1.643509 
CoRoT-1b  Bessell-U 2456268.9992870 0.971843500 0.004461800 547.473  767.999 1.653407 
CoRoT-1b  Bessell-U 2456269.0003340 0.975790500 0.004448500 547.462  766.515 1.663501 
CoRoT-1b  Bessell-U 2456269.0013770 0.968309800 0.004408600 547.815  767.837 1.673807 
CoRoT-1b  Bessell-U 2456269.0024270 0.971283900 0.004435200 547.000  768.498 1.684306 
CoRoT-1b  Bessell-U 2456269.0034770 0.971005100 0.004448500 547.506  768.189 1.695027 
CoRoT-1b  Bessell-U 2456269.0045170 0.969396000 0.004461800 547.394  768.323 1.705951 
CoRoT-1b  Bessell-U 2456269.0055670 0.979610400 0.004448500 546.942  767.950 1.717094 
CoRoT-1b  Bessell-U 2456269.0066070 0.971876000 0.004501600 546.889  768.245 1.728476 
CoRoT-1b  Bessell-U 2456269.0076570 0.970203700 0.004514900 546.889  768.330 1.740076 
CoRoT-1b  Bessell-U 2456269.0087070 0.973769800 0.004501600 547.315  766.460 1.751913 
CoRoT-1b  Bessell-U 2456269.0097470 0.973293700 0.004514900 547.186  767.943 1.764005 
CoRoT-1b  Bessell-U 2456269.0107970 0.974617600 0.004568000 547.004  768.523 1.776333 
CoRoT-1b  Bessell-U 2456269.0118370 0.970734800 0.004541400 546.815  768.145 1.788916 
CoRoT-1b  Bessell-U 2456269.0128870 0.983623900 0.004581300 546.740  768.028 1.801776 
CoRoT-1b  Bessell-U 2456269.0139370 0.972669400 0.004594500 547.073  768.547 1.814889 
CoRoT-1b  Bessell-U 2456269.0149770 0.978247500 0.004634400 547.030  768.434 1.828293 
CoRoT-1b  Bessell-U 2456269.0160270 0.971002600 0.004660900 546.783  768.123 1.841966 
CoRoT-1b  Bessell-U 2456269.0170770 0.976101100 0.004607800 547.079  766.369 1.855929 
CoRoT-1b  Bessell-U 2456269.0181170 0.969644100 0.004700800 546.459  767.650 1.870208 
CoRoT-1b  Bessell-U 2456269.0191670 0.977276300 0.004660900 546.494  768.456 1.884777 
CoRoT-1b  Bessell-U 2456269.0202070 0.977566200 0.004714100 546.020  768.065 1.899678 
CoRoT-1b  Bessell-U 2456269.0212570 0.969493600 0.004700800 545.990  768.453 1.914888 
CoRoT-1b  Bessell-U 2456269.0223070 0.982832300 0.004700800 545.505  768.325 1.930431 
CoRoT-1b  Bessell-U 2456269.0233470 0.979048300 0.004740600 546.089  767.827 1.946336 
CoRoT-1b  Bessell-U 2456269.0243970 0.981350000 0.004753900 546.483  766.921 1.962576 
CoRoT-1b  Bessell-U 2456269.0254470 0.978415800 0.004820300 545.607  768.340 1.979180 
CoRoT-1b  Bessell-U 2456269.0264870 0.974344700 0.004913200 546.033  768.472 1.996177 
CoRoT-1b  Bessell-U 2456269.0275370 0.986487400 0.004926500 546.063  768.621 2.013542 
CoRoT-1b  Bessell-U 2456269.0285770 0.985158400 0.004939800 546.260  768.153 2.031324 
CoRoT-1b  Bessell-U 2456269.0296270 0.982071000 0.004939800 545.009  768.509 2.049497 
CoRoT-1b  Bessell-U 2456269.0306770 0.988514400 0.004926500 545.993  766.981 2.068093 
CoRoT-1b  Bessell-U 2456269.0317170 0.984942800 0.005046000 544.740  767.313 2.087145 
CoRoT-1b  Bessell-U 2456269.0327670 0.988619900 0.005006200 545.342  768.389 2.106627 
CoRoT-1b  Bessell-U 2456269.0338170 0.992157300 0.005046000 545.604  768.356 2.126595 
CoRoT-1b  Bessell-U 2456269.0348570 0.996160500 0.005085900 545.740  768.307 2.147021 
CoRoT-1b  Bessell-U 2456269.0359070 0.998214000 0.005059300 545.245  768.497 2.167943 
CoRoT-1b  Bessell-U 2456269.0369470 0.993790300 0.005165500 545.924  768.630 2.189400 
CoRoT-1b  Bessell-U 2456269.0379970 0.995479400 0.005218700 545.009  768.589 2.211363 
CoRoT-1b  Bessell-U 2456269.0390470 0.993117300 0.005231900 545.435  768.351 2.233873 
CoRoT-1b  Bessell-U 2456269.0400870 0.995866700 0.005431100 544.913  767.784 2.256949 
CoRoT-1b  Bessell-U 2456269.0411370 0.993788100 0.005324900 545.108  769.120 2.280638 
CoRoT-1b  Bessell-U 2456269.0421870 1.002461500 0.005324900 544.492  768.438 2.304908 
CoRoT-1b  Bessell-U 2456269.0432270 1.002734800 0.005378000 544.961  768.532 2.329806 
CoRoT-1b  Bessell-U 2456269.0442770 1.004848100 0.005351400 544.638  768.559 2.355384 
CoRoT-1b  Bessell-U 2456269.0453170 0.996272000 0.005524100 545.023  769.105 2.381610 
CoRoT-1b  Bessell-U 2456269.0463670 1.001452300 0.005510800 544.368  767.543 2.408567 
CoRoT-1b  Bessell-U 2456269.0474170 1.001465600 0.005537400 545.006  768.107 2.436221 
CoRoT-1b  Bessell-U 2456269.0484570 1.002746800 0.005710000 543.783  768.609 2.464630 
CoRoT-1b  Bessell-U 2456269.0495070 0.999514600 0.005603800 543.510  769.134 2.493856 
CoRoT-1b  Bessell-U 2456269.0505470 1.003971600 0.005723300 543.538  769.161 2.523865 
CoRoT-1b  Bessell-U 2456269.0515970 1.002899300 0.005882600 544.548  768.693 2.554721 
CoRoT-1b  Bessell-U 2456269.0526470 1.004036200 0.005856100 543.771  768.837 2.586495 
CoRoT-1b  Bessell-U 2456269.0536870 1.001940700 0.006015400 544.586  769.109 2.619188 
CoRoT-1b  Bessell-U 2456269.0547370 0.995341000 0.006055200 543.543  768.572 2.652763 
CoRoT-1b  Bessell-U 2456269.0568270 0.999442500 0.006320800 543.611  768.526 2.687410 
CoRoT-1b  Bessell-U 2456269.0578770 1.001711900 0.006373900 543.034  767.451 2.723058 
CoRoT-1b  Bessell-U 2456269.0589170 0.991785900 0.006666100 544.000  768.177 2.759789 
CoRoT-1b  Bessell-U 2456269.0610470 0.998175600 0.006865300 542.859  768.860 2.797693 
CoRoT-1b  Bessell-U 2456269.0620970 1.001401200 0.007144100 543.531  769.173 2.836738 
CoRoT-1b  Bessell-U 2456269.0631470 0.993298100 0.007755000 543.139  768.767 2.878464 
CoRoT-1b  Bessell-U 2456269.0641870 0.995468000 0.008538400 543.650  768.524 2.920128 
CoRoT-1b  Bessell-U 2456269.0652370 0.994274100 0.009043000 541.815  768.657 2.963102 
CoRoT-1b  Bessell-U 2456269.0673270 1.002209500 0.009919400 542.861  768.308 3.007494 
CoRoT-1b  Bessell-U 2456269.0683770 1.001558300 0.011180900 542.233  769.476 3.053424 
CoRoT-1b  Bessell-U 2456269.0694170 0.994580100 0.012256500 542.048  767.185 3.100864 
CoRoT-1b  Bessell-U 2456269.0704670 1.006409700 0.014115600 541.342  767.960 3.149941 
GJ436b    Bessell-U 2456009.8421320 1.002560390 0.004450960 609.818  618.961 1.028895 
GJ436b    Bessell-U 2456009.8433310 1.004784251 0.004289980 611.155  618.388 1.030412 
GJ436b    Bessell-U 2456009.8446360 0.998203827 0.004197970 610.837  618.640 1.031973 
GJ436b    Bessell-U 2456009.8458280 0.995227661 0.004102010 610.406  618.616 1.033583 
GJ436b    Bessell-U 2456009.8470660 1.001779034 0.004057570 610.292  619.321 1.035268 
GJ436b    Bessell-U 2456009.8482660 1.001016710 0.003915630 610.884  618.740 1.036969 
GJ436b    Bessell-U 2456009.8495030 1.001879208 0.003831150 611.273  618.944 1.038877 
GJ436b    Bessell-U 2456009.8507100 1.002710651 0.003750880 610.122  618.955 1.040673 
GJ436b    Bessell-U 2456009.8519210 1.001929295 0.003693190 610.067  618.293 1.042592 
GJ436b    Bessell-U 2456009.8531520 0.999073337 0.003595940 610.798  618.730 1.044504 
GJ436b    Bessell-U 2456009.8543820 0.998358095 0.003526140 610.442  618.645 1.046529 
GJ436b    Bessell-U 2456009.8555840 0.999255653 0.003493530 611.555  618.675 1.048556 
GJ436b    Bessell-U 2456009.8568400 1.003752460 0.003443340 611.086  618.873 1.050645 
GJ436b    Bessell-U 2456009.8580450 0.998349080 0.003405190 611.237  618.676 1.052826 
GJ436b    Bessell-U 2456009.8592430 0.995791640 0.003352830 610.931  618.247 1.055059 
GJ436b    Bessell-U 2456009.8604510 0.992235467 0.003323880 610.355  618.540 1.057298 
GJ436b    Bessell-U 2456009.8616170 0.997800127 0.003337190 611.308  618.512 1.059695 
GJ436b    Bessell-U 2456009.8628670 0.998234881 0.003334520 611.516  618.166 1.062052 
GJ436b    Bessell-U 2456009.8640800 0.997986450 0.003329020 611.399  618.145 1.064451 
GJ436b    Bessell-U 2456009.8652870 0.996516899 0.003328710 610.433  618.282 1.066925 
GJ436b    Bessell-U 2456009.8664780 1.003842616 0.003380190 610.478  618.611 1.069372 
GJ436b    Bessell-U 2456009.8677120 1.001799069 0.003350070 610.868  618.339 1.072052 
GJ436b    Bessell-U 2456009.8689310 0.995429010 0.003337920 610.677  618.489 1.074712 
GJ436b    Bessell-U 2456009.8701480 0.997614805 0.003345900 611.142  618.489 1.077423 
GJ436b    Bessell-U 2456009.8713880 1.000752251 0.003356780 611.292  618.894 1.080151 
GJ436b    Bessell-U 2456009.8725850 0.997118944 0.003335560 610.918  618.224 1.083043 
GJ436b    Bessell-U 2456009.8738160 0.996589024 0.003337260 611.458  618.223 1.085962 
GJ436b    Bessell-U 2456009.8750560 0.999856697 0.003361990 610.303  618.310 1.088941 
GJ436b    Bessell-U 2456009.8762890 0.994954186 0.003330870 611.656  618.165 1.092040 
GJ436b    Bessell-U 2456009.8774950 0.989649978 0.003322420 611.345  618.534 1.095096 
GJ436b    Bessell-U 2456009.8786670 0.992260510 0.003346170 611.187  618.250 1.098303 
GJ436b    Bessell-U 2456009.8799360 0.989134083 0.003321410 610.721  618.445 1.101609 
GJ436b    Bessell-U 2456009.8811470 0.992633157 0.003332740 610.691  618.232 1.104959 
GJ436b    Bessell-U 2456009.8823440 0.991007335 0.003340510 610.735  618.401 1.108301 
GJ436b    Bessell-U 2456009.8835670 0.991157596 0.003339540 610.875  618.337 1.111618 
GJ436b    Bessell-U 2456009.8847680 0.993580802 0.003353180 611.497  618.268 1.115278 
GJ436b    Bessell-U 2456009.8859770 0.991639432 0.003355050 611.418  618.057 1.118844 
GJ436b    Bessell-U 2456009.8871780 0.995730534 0.003386600 610.925  618.113 1.122438 
GJ436b    Bessell-U 2456009.8884160 0.992662207 0.003372170 610.977  618.147 1.126185 
GJ436b    Bessell-U 2456009.8896140 0.990790959 0.003368110 610.849  618.477 1.129936 
GJ436b    Bessell-U 2456009.8908190 0.989933471 0.003352120 611.363  618.253 1.133782 
GJ436b    Bessell-U 2456009.8920160 0.991005331 0.003364530 611.183  618.243 1.137679 
GJ436b    Bessell-U 2456009.8932230 0.994790903 0.003375080 611.230  618.182 1.141771 
GJ436b    Bessell-U 2456009.8944250 0.997625824 0.003400730 611.146  618.221 1.145809 
GJ436b    Bessell-U 2456009.8956640 0.994797915 0.003382430 610.539  618.309 1.149947 
GJ436b    Bessell-U 2456009.8968720 0.987871892 0.003363020 611.000  618.164 1.154135 
GJ436b    Bessell-U 2456009.8980830 0.996034061 0.003398460 610.851  618.182 1.158439 
GJ436b    Bessell-U 2456009.8992850 0.994677706 0.003446320 611.476  618.248 1.162802 
GJ436b    Bessell-U 2456009.9004940 0.997702958 0.003419720 611.405  617.784 1.167385 
GJ436b    Bessell-U 2456009.9017120 0.996773344 0.003416610 610.676  618.300 1.171941 
GJ436b    Bessell-U 2456009.9029780 0.991824754 0.003398110 610.621  618.215 1.176590 
GJ436b    Bessell-U 2456009.9041720 0.995283758 0.003439900 610.764  618.024 1.181294 
GJ436b    Bessell-U 2456009.9053720 0.995553226 0.003426300 611.535  618.045 1.186113 
